ANO,BIMESTRE,COD_MUNICIPIO,NOME_MUNICIPIO,CD_ORGAO,NOME_ORGAO,CD_RECEBIMENTO,CD_ORGAO_ORCAMENTARIO,NOME_ORGAO_ORCAMENTARIO,CD_UNIDADE_ORCAMENTARIA,NOME_UNIDADE,TP_UNIDADE,CD_FUNCAO,DS_FUNCAO,CD_SUBFUNCAO,DS_SUBFUNCAO,CD_PROGRAMA,DS_PROGRAMA,CD_PROJETO,NM_PROJETO,CD_ELEMENTO,CD_RECURSO,NM_RECURSO,VL_DOTACAO_INICIAL,VL_ATUALIZACAO_MONETARIA,VL_CREDITOS_SUPLEMENTARES,VL_CREDITOS_ESPECIAIS,VL_CREDITOS_EXTRAORDINARIOS,VL_REDUCAO_DOTACAO,VL_SUPLEMENTACAO_RECURSO,VL_REDUCAO_RECURSO,VL_EMPENHADO,VL_LIQUIDADO,VL_PAGO,VL_LIMITADO,VL_RECOMPOSICAO,VL_PREVISAO_EXECUCAO
2013,6,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,119912,11,SECRETARIA MUNICIPAL DE ASSISTENCIA E DESENVOLVIMENTO SOCIAL,4,FUNDO DA CRIANCA E ADOLESCENTE - RECURSOS PROPRIOS,PRM,8,ASSISTENCIA SOCIAL,243,ASSISTENCIA A CRIANCA E AO ADOLESCENTE,40,SERVIÇO DE PROTECAO A CRIANCA E AO ADOLESCENTE,2165,MANUTENCAO DO CONSELHO TUTELAR (META 11.14 e 11.15),3.3.90.47,1,Recurso Livre,200.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2013,6,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,119912,11,SECRETARIA MUNICIPAL DE ASSISTENCIA E DESENVOLVIMENTO SOCIAL,4,FUNDO DA CRIANCA E ADOLESCENTE - RECURSOS PROPRIOS,PRM,8,ASSISTENCIA SOCIAL,243,ASSISTENCIA A CRIANCA E AO ADOLESCENTE,40,SERVIÇO DE PROTECAO A CRIANCA E AO ADOLESCENTE,2166,MANUTENCAO DO CONSELHO DA CRIANCA E ADOLESCENTE (META 11.15),3.3.90.36,1,Recurso Livre,400.00,0.00,0.00,0.00,0.00,190.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2013,6,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,119912,11,SECRETARIA MUNICIPAL DE ASSISTENCIA E DESENVOLVIMENTO SOCIAL,4,FUNDO DA CRIANCA E ADOLESCENTE - RECURSOS PROPRIOS,PRM,8,ASSISTENCIA SOCIAL,243,ASSISTENCIA A CRIANCA E AO ADOLESCENTE,40,SERVIÇO DE PROTECAO A CRIANCA E AO ADOLESCENTE,2167,ATENDIMENTO A CRIANCA E ADOLESCENTE (META 11.16),3.3.50.43,1,Recurso Livre,260000.00,0.00,14200.00,0.00,0.00,0.00,0.00,0.00,274034.00,274034.00,274034.00,0.00,0.00,0.00
2013,6,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,119912,11,SECRETARIA MUNICIPAL DE ASSISTENCIA E DESENVOLVIMENTO SOCIAL,4,FUNDO DA CRIANCA E ADOLESCENTE - RECURSOS PROPRIOS,PRM,8,ASSISTENCIA SOCIAL,243,ASSISTENCIA A CRIANCA E AO ADOLESCENTE,40,SERVIÇO DE PROTECAO A CRIANCA E AO ADOLESCENTE,2167,ATENDIMENTO A CRIANCA E ADOLESCENTE (META 11.16),3.3.90.30,1,Recurso Livre,8000.00,0.00,0.00,0.00,0.00,600.00,0.00,0.00,5373.05,5373.05,5373.05,0.00,0.00,0.00
2013,6,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,119912,11,SECRETARIA MUNICIPAL DE ASSISTENCIA E DESENVOLVIMENTO SOCIAL,4,FUNDO DA CRIANCA E ADOLESCENTE - RECURSOS PROPRIOS,PRM,8,ASSISTENCIA SOCIAL,243,ASSISTENCIA A CRIANCA E AO ADOLESCENTE,40,SERVIÇO DE PROTECAO A CRIANCA E AO ADOLESCENTE,2167,ATENDIMENTO A CRIANCA E ADOLESCENTE (META 11.16),3.3.90.39,1,Recurso Livre,8200.00,0.00,950.00,0.00,0.00,0.00,0.00,0.00,7929.27,7929.27,7929.27,0.00,0.00,0.00
2013,6,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,119912,11,SECRETARIA MUNICIPAL DE ASSISTENCIA E DESENVOLVIMENTO SOCIAL,4,FUNDO DA CRIANCA E ADOLESCENTE - RECURSOS PROPRIOS,PRM,8,ASSISTENCIA SOCIAL,243,ASSISTENCIA A CRIANCA E AO ADOLESCENTE,40,SERVIÇO DE PROTECAO A CRIANCA E AO ADOLESCENTE,2167,ATENDIMENTO A CRIANCA E ADOLESCENTE (META 11.16),4.4.90.52,1,Recurso Livre,1000.00,0.00,0.00,0.00,0.00,350.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2013,6,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,119912,11,SECRETARIA MUNICIPAL DE ASSISTENCIA E DESENVOLVIMENTO SOCIAL,5,FUNDO DA CRIANCA E ADOLESCENTE - RECURSOS CONVENIOS E AUXILIOS,PRM,8,ASSISTENCIA SOCIAL,243,ASSISTENCIA A CRIANCA E AO ADOLESCENTE,40,SERVIÇO DE PROTECAO A CRIANCA E AO ADOLESCENTE,2168,ASEMA (META 11.17),3.3.90.30,1114,ASEMA,10000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2013,6,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,119912,11,SECRETARIA MUNICIPAL DE ASSISTENCIA E DESENVOLVIMENTO SOCIAL,5,FUNDO DA CRIANCA E ADOLESCENTE - RECURSOS CONVENIOS E AUXILIOS,PRM,8,ASSISTENCIA SOCIAL,243,ASSISTENCIA A CRIANCA E AO ADOLESCENTE,40,SERVIÇO DE PROTECAO A CRIANCA E AO ADOLESCENTE,2174,RECURSOS RGE - FUNDO DA CRIANCA E ADOLESCENTE -  COMDICA ( META 11.17),3.3.90.30,1810,FUNDO DA CRIANCA E ADOLESCENTE-COMDICA,0.00,0.00,0.00,3000.00,0.00,12.09,0.00,0.00,2987.91,2987.91,2987.91,0.00,0.00,0.00
2013,6,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,119912,11,SECRETARIA MUNICIPAL DE ASSISTENCIA E DESENVOLVIMENTO SOCIAL,5,FUNDO DA CRIANCA E ADOLESCENTE - RECURSOS CONVENIOS E AUXILIOS,PRM,8,ASSISTENCIA SOCIAL,243,ASSISTENCIA A CRIANCA E AO ADOLESCENTE,40,SERVIÇO DE PROTECAO A CRIANCA E AO ADOLESCENTE,2174,RECURSOS RGE - FUNDO DA CRIANCA E ADOLESCENTE -  COMDICA ( META 11.17),3.3.90.36,1810,FUNDO DA CRIANCA E ADOLESCENTE-COMDICA,0.00,0.00,1441.53,17096.00,0.00,0.00,0.00,0.00,18537.53,18537.53,18537.53,0.00,0.00,0.00
2013,6,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,119912,11,SECRETARIA MUNICIPAL DE ASSISTENCIA E DESENVOLVIMENTO SOCIAL,5,FUNDO DA CRIANCA E ADOLESCENTE - RECURSOS CONVENIOS E AUXILIOS,PRM,8,ASSISTENCIA SOCIAL,243,ASSISTENCIA A CRIANCA E AO ADOLESCENTE,40,SERVIÇO DE PROTECAO A CRIANCA E AO ADOLESCENTE,2174,RECURSOS RGE - FUNDO DA CRIANCA E ADOLESCENTE -  COMDICA ( META 11.17),3.3.90.39,1810,FUNDO DA CRIANCA E ADOLESCENTE-COMDICA,0.00,0.00,0.00,6000.00,0.00,351.00,0.00,0.00,5649.00,5649.00,5649.00,0.00,0.00,0.00
2013,6,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,119912,11,SECRETARIA MUNICIPAL DE ASSISTENCIA E DESENVOLVIMENTO SOCIAL,5,FUNDO DA CRIANCA E ADOLESCENTE - RECURSOS CONVENIOS E AUXILIOS,PRM,8,ASSISTENCIA SOCIAL,243,ASSISTENCIA A CRIANCA E AO ADOLESCENTE,40,SERVIÇO DE PROTECAO A CRIANCA E AO ADOLESCENTE,2174,RECURSOS RGE - FUNDO DA CRIANCA E ADOLESCENTE -  COMDICA ( META 11.17),3.3.90.47,1810,FUNDO DA CRIANCA E ADOLESCENTE-COMDICA,0.00,0.00,0.00,3269.00,0.00,0.00,0.00,0.00,3269.00,3269.00,3269.00,0.00,0.00,0.00
2013,6,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,119912,11,SECRETARIA MUNICIPAL DE ASSISTENCIA E DESENVOLVIMENTO SOCIAL,5,FUNDO DA CRIANCA E ADOLESCENTE - RECURSOS CONVENIOS E AUXILIOS,PRM,8,ASSISTENCIA SOCIAL,243,ASSISTENCIA A CRIANCA E AO ADOLESCENTE,40,SERVIÇO DE PROTECAO A CRIANCA E AO ADOLESCENTE,2174,RECURSOS RGE - FUNDO DA CRIANCA E ADOLESCENTE -  COMDICA ( META 11.17),4.4.90.52,1810,FUNDO DA CRIANCA E ADOLESCENTE-COMDICA,0.00,0.00,0.00,3904.00,0.00,3904.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2013,6,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,119912,11,SECRETARIA MUNICIPAL DE ASSISTENCIA E DESENVOLVIMENTO SOCIAL,2,FUNDO MUNICIPAL DA ASSISTENCIA SOCIAL RECURSO PROPRIOS,PRM,8,ASSISTENCIA SOCIAL,243,ASSISTENCIA A CRIANCA E AO ADOLESCENTE,48,"ACOES DE PROMOCAO, PREVENCAO, TRATAMENTO E REABILITACAO",2153,CONTRAPARTIDA FUNDO MUN. ANTI-DROGAS COMAD (META 11.06 E 11.07),3.3.90.30,1,Recurso Livre,3000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1887.36,1887.36,1887.36,0.00,0.00,0.00
2013,6,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,119912,11,SECRETARIA MUNICIPAL DE ASSISTENCIA E DESENVOLVIMENTO SOCIAL,2,FUNDO MUNICIPAL DA ASSISTENCIA SOCIAL RECURSO PROPRIOS,PRM,8,ASSISTENCIA SOCIAL,243,ASSISTENCIA A CRIANCA E AO ADOLESCENTE,48,"ACOES DE PROMOCAO, PREVENCAO, TRATAMENTO E REABILITACAO",2153,CONTRAPARTIDA FUNDO MUN. ANTI-DROGAS COMAD (META 11.06 E 11.07),3.3.90.33,1,Recurso Livre,500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2013,6,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,119912,11,SECRETARIA MUNICIPAL DE ASSISTENCIA E DESENVOLVIMENTO SOCIAL,2,FUNDO MUNICIPAL DA ASSISTENCIA SOCIAL RECURSO PROPRIOS,PRM,8,ASSISTENCIA SOCIAL,243,ASSISTENCIA A CRIANCA E AO ADOLESCENTE,48,"ACOES DE PROMOCAO, PREVENCAO, TRATAMENTO E REABILITACAO",2153,CONTRAPARTIDA FUNDO MUN. ANTI-DROGAS COMAD (META 11.06 E 11.07),3.3.90.36,1,Recurso Livre,800.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,665.00,665.00,665.00,0.00,0.00,0.00
2013,6,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,119912,11,SECRETARIA MUNICIPAL DE ASSISTENCIA E DESENVOLVIMENTO SOCIAL,2,FUNDO MUNICIPAL DA ASSISTENCIA SOCIAL RECURSO PROPRIOS,PRM,8,ASSISTENCIA SOCIAL,243,ASSISTENCIA A CRIANCA E AO ADOLESCENTE,48,"ACOES DE PROMOCAO, PREVENCAO, TRATAMENTO E REABILITACAO",2153,CONTRAPARTIDA FUNDO MUN. ANTI-DROGAS COMAD (META 11.06 E 11.07),3.3.90.39,1,Recurso Livre,3700.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2660.00,2660.00,2660.00,0.00,0.00,0.00
2013,6,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,119912,11,SECRETARIA MUNICIPAL DE ASSISTENCIA E DESENVOLVIMENTO SOCIAL,3,FUNDO DA ASSISTENCIA SOCIAL RECURSOS AUXILIOS E CONVENIOS,PRM,8,ASSISTENCIA SOCIAL,244,ASSISTENCIA COMUNITARIA,40,SERVIÇO DE PROTECAO A CRIANCA E AO ADOLESCENTE,2159,PAIF - PROGRAMA DE ATENDIMENTO INTEGRAL DAS FAMILIAS CARENTES (META 11.12),3.3.90.30,1620,PAIF/CRAS - VILA PARAISO,24750.00,0.00,3751.73,0.00,0.00,3020.43,0.00,0.00,25138.80,25138.80,25138.80,0.00,0.00,0.00
2013,6,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,119912,11,SECRETARIA MUNICIPAL DE ASSISTENCIA E DESENVOLVIMENTO SOCIAL,3,FUNDO DA ASSISTENCIA SOCIAL RECURSOS AUXILIOS E CONVENIOS,PRM,8,ASSISTENCIA SOCIAL,244,ASSISTENCIA COMUNITARIA,40,SERVIÇO DE PROTECAO A CRIANCA E AO ADOLESCENTE,2159,PAIF - PROGRAMA DE ATENDIMENTO INTEGRAL DAS FAMILIAS CARENTES (META 11.12),3.3.90.36,1620,PAIF/CRAS - VILA PARAISO,410.00,0.00,160.00,0.00,0.00,0.00,0.00,0.00,570.00,570.00,570.00,0.00,0.00,0.00
2013,6,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,119912,11,SECRETARIA MUNICIPAL DE ASSISTENCIA E DESENVOLVIMENTO SOCIAL,3,FUNDO DA ASSISTENCIA SOCIAL RECURSOS AUXILIOS E CONVENIOS,PRM,8,ASSISTENCIA SOCIAL,244,ASSISTENCIA COMUNITARIA,40,SERVIÇO DE PROTECAO A CRIANCA E AO ADOLESCENTE,2159,PAIF - PROGRAMA DE ATENDIMENTO INTEGRAL DAS FAMILIAS CARENTES (META 11.12),3.3.90.39,1620,PAIF/CRAS - VILA PARAISO,5000.00,0.00,4986.00,0.00,0.00,80.00,0.00,0.00,9906.00,9906.00,9906.00,0.00,0.00,0.00
2013,6,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,119912,11,SECRETARIA MUNICIPAL DE ASSISTENCIA E DESENVOLVIMENTO SOCIAL,3,FUNDO DA ASSISTENCIA SOCIAL RECURSOS AUXILIOS E CONVENIOS,PRM,8,ASSISTENCIA SOCIAL,244,ASSISTENCIA COMUNITARIA,43,ASSISTENCIA SOCIAL COMUNITARIA,1028,CAPACITACAO MULHERES RURAIS CONV.750204/2010-MDA (META 11.12),3.3.20.93,1090,CAPACITACAO MULHERES RURAIS CONV.750204/2010-MDA,0.00,0.00,0.00,139326.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2013,6,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,119912,11,SECRETARIA MUNICIPAL DE ASSISTENCIA E DESENVOLVIMENTO SOCIAL,3,FUNDO DA ASSISTENCIA SOCIAL RECURSOS AUXILIOS E CONVENIOS,PRM,8,ASSISTENCIA SOCIAL,244,ASSISTENCIA COMUNITARIA,43,ASSISTENCIA SOCIAL COMUNITARIA,1028,CAPACITACAO MULHERES RURAIS CONV.750204/2010-MDA (META 11.12),3.3.90.14,1090,CAPACITACAO MULHERES RURAIS CONV.750204/2010-MDA,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2013,6,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,119912,11,SECRETARIA MUNICIPAL DE ASSISTENCIA E DESENVOLVIMENTO SOCIAL,3,FUNDO DA ASSISTENCIA SOCIAL RECURSOS AUXILIOS E CONVENIOS,PRM,8,ASSISTENCIA SOCIAL,244,ASSISTENCIA COMUNITARIA,43,ASSISTENCIA SOCIAL COMUNITARIA,1028,CAPACITACAO MULHERES RURAIS CONV.750204/2010-MDA (META 11.12),3.3.90.30,1090,CAPACITACAO MULHERES RURAIS CONV.750204/2010-MDA,300.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2013,6,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,119912,11,SECRETARIA MUNICIPAL DE ASSISTENCIA E DESENVOLVIMENTO SOCIAL,3,FUNDO DA ASSISTENCIA SOCIAL RECURSOS AUXILIOS E CONVENIOS,PRM,8,ASSISTENCIA SOCIAL,244,ASSISTENCIA COMUNITARIA,43,ASSISTENCIA SOCIAL COMUNITARIA,1028,CAPACITACAO MULHERES RURAIS CONV.750204/2010-MDA (META 11.12),3.3.90.33,1090,CAPACITACAO MULHERES RURAIS CONV.750204/2010-MDA,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2013,6,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,119912,11,SECRETARIA MUNICIPAL DE ASSISTENCIA E DESENVOLVIMENTO SOCIAL,3,FUNDO DA ASSISTENCIA SOCIAL RECURSOS AUXILIOS E CONVENIOS,PRM,8,ASSISTENCIA SOCIAL,244,ASSISTENCIA COMUNITARIA,43,ASSISTENCIA SOCIAL COMUNITARIA,1028,CAPACITACAO MULHERES RURAIS CONV.750204/2010-MDA (META 11.12),3.3.90.36,1090,CAPACITACAO MULHERES RURAIS CONV.750204/2010-MDA,200.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2013,6,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,119912,11,SECRETARIA MUNICIPAL DE ASSISTENCIA E DESENVOLVIMENTO SOCIAL,3,FUNDO DA ASSISTENCIA SOCIAL RECURSOS AUXILIOS E CONVENIOS,PRM,8,ASSISTENCIA SOCIAL,244,ASSISTENCIA COMUNITARIA,43,ASSISTENCIA SOCIAL COMUNITARIA,1028,CAPACITACAO MULHERES RURAIS CONV.750204/2010-MDA (META 11.12),3.3.90.39,1090,CAPACITACAO MULHERES RURAIS CONV.750204/2010-MDA,300.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2013,6,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,119912,11,SECRETARIA MUNICIPAL DE ASSISTENCIA E DESENVOLVIMENTO SOCIAL,3,FUNDO DA ASSISTENCIA SOCIAL RECURSOS AUXILIOS E CONVENIOS,PRM,8,ASSISTENCIA SOCIAL,244,ASSISTENCIA COMUNITARIA,43,ASSISTENCIA SOCIAL COMUNITARIA,1029,PROGRAMA COZINHAS COMUNITARIAS - ESTADO CONV. 2381/2011 (META 11.08),3.3.90.30,1160,CONVENIO 2381/2011 COZINHAS COMUNITARIAS,0.00,0.00,124.64,2489.34,0.00,0.00,0.00,0.00,2613.98,2613.98,2613.98,0.00,0.00,0.00
2013,6,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,119912,11,SECRETARIA MUNICIPAL DE ASSISTENCIA E DESENVOLVIMENTO SOCIAL,2,FUNDO MUNICIPAL DA ASSISTENCIA SOCIAL RECURSO PROPRIOS,PRM,8,ASSISTENCIA SOCIAL,244,ASSISTENCIA COMUNITARIA,43,ASSISTENCIA SOCIAL COMUNITARIA,2154,ASSISTENCIA SOCIAL A POPULACAO CARENTE (META 11.06),3.3.90.30,1,Recurso Livre,4500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3217.45,3217.45,3217.45,0.00,0.00,0.00
2013,6,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,119912,11,SECRETARIA MUNICIPAL DE ASSISTENCIA E DESENVOLVIMENTO SOCIAL,2,FUNDO MUNICIPAL DA ASSISTENCIA SOCIAL RECURSO PROPRIOS,PRM,8,ASSISTENCIA SOCIAL,244,ASSISTENCIA COMUNITARIA,43,ASSISTENCIA SOCIAL COMUNITARIA,2154,ASSISTENCIA SOCIAL A POPULACAO CARENTE (META 11.06),3.3.90.32,1,Recurso Livre,50000.00,0.00,0.00,0.00,0.00,28655.44,0.00,0.00,18283.38,18283.38,18283.38,0.00,0.00,0.00
2013,6,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,119912,11,SECRETARIA MUNICIPAL DE ASSISTENCIA E DESENVOLVIMENTO SOCIAL,2,FUNDO MUNICIPAL DA ASSISTENCIA SOCIAL RECURSO PROPRIOS,PRM,8,ASSISTENCIA SOCIAL,244,ASSISTENCIA COMUNITARIA,43,ASSISTENCIA SOCIAL COMUNITARIA,2154,ASSISTENCIA SOCIAL A POPULACAO CARENTE (META 11.06),3.3.90.39,1,Recurso Livre,17000.00,0.00,13457.85,0.00,0.00,0.00,0.00,0.00,29507.85,29507.85,29507.85,0.00,0.00,0.00
2013,6,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,119912,11,SECRETARIA MUNICIPAL DE ASSISTENCIA E DESENVOLVIMENTO SOCIAL,3,FUNDO DA ASSISTENCIA SOCIAL RECURSOS AUXILIOS E CONVENIOS,PRM,8,ASSISTENCIA SOCIAL,244,ASSISTENCIA COMUNITARIA,43,ASSISTENCIA SOCIAL COMUNITARIA,2160,PROGRAMA APOIO SOCIO FAMILIAR - ASE-FAM (META 11.12),3.3.90.30,1050,Auxílio ASE-FAM,14850.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11040.17,11040.17,11040.17,0.00,0.00,0.00
2013,6,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,119912,11,SECRETARIA MUNICIPAL DE ASSISTENCIA E DESENVOLVIMENTO SOCIAL,3,FUNDO DA ASSISTENCIA SOCIAL RECURSOS AUXILIOS E CONVENIOS,PRM,8,ASSISTENCIA SOCIAL,244,ASSISTENCIA COMUNITARIA,43,ASSISTENCIA SOCIAL COMUNITARIA,2160,PROGRAMA APOIO SOCIO FAMILIAR - ASE-FAM (META 11.12),3.3.90.39,1050,Auxílio ASE-FAM,3250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1098.50,1098.50,1098.50,0.00,0.00,0.00
2013,6,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,119912,11,SECRETARIA MUNICIPAL DE ASSISTENCIA E DESENVOLVIMENTO SOCIAL,3,FUNDO DA ASSISTENCIA SOCIAL RECURSOS AUXILIOS E CONVENIOS,PRM,8,ASSISTENCIA SOCIAL,244,ASSISTENCIA COMUNITARIA,43,ASSISTENCIA SOCIAL COMUNITARIA,2161,PROGRAMA BOLSA FAMILIA (META 11.13),3.3.90.14,1900,PROGRAMA BOLSA FAMILIA,1600.00,0.00,1000.00,0.00,0.00,0.00,0.00,0.00,2597.50,2597.50,2597.50,0.00,0.00,0.00
2013,6,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,119912,11,SECRETARIA MUNICIPAL DE ASSISTENCIA E DESENVOLVIMENTO SOCIAL,3,FUNDO DA ASSISTENCIA SOCIAL RECURSOS AUXILIOS E CONVENIOS,PRM,8,ASSISTENCIA SOCIAL,244,ASSISTENCIA COMUNITARIA,43,ASSISTENCIA SOCIAL COMUNITARIA,2161,PROGRAMA BOLSA FAMILIA (META 11.13),3.3.90.30,1900,PROGRAMA BOLSA FAMILIA,12000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3943.86,3943.86,3943.86,0.00,0.00,0.00
2013,6,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,119912,11,SECRETARIA MUNICIPAL DE ASSISTENCIA E DESENVOLVIMENTO SOCIAL,3,FUNDO DA ASSISTENCIA SOCIAL RECURSOS AUXILIOS E CONVENIOS,PRM,8,ASSISTENCIA SOCIAL,244,ASSISTENCIA COMUNITARIA,43,ASSISTENCIA SOCIAL COMUNITARIA,2161,PROGRAMA BOLSA FAMILIA (META 11.13),3.3.90.33,1900,PROGRAMA BOLSA FAMILIA,1400.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,680.75,680.75,680.75,0.00,0.00,0.00
2013,6,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,119912,11,SECRETARIA MUNICIPAL DE ASSISTENCIA E DESENVOLVIMENTO SOCIAL,3,FUNDO DA ASSISTENCIA SOCIAL RECURSOS AUXILIOS E CONVENIOS,PRM,8,ASSISTENCIA SOCIAL,244,ASSISTENCIA COMUNITARIA,43,ASSISTENCIA SOCIAL COMUNITARIA,2161,PROGRAMA BOLSA FAMILIA (META 11.13),3.3.90.39,1900,PROGRAMA BOLSA FAMILIA,10000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,680.50,680.50,680.50,0.00,0.00,0.00
2013,6,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,119912,11,SECRETARIA MUNICIPAL DE ASSISTENCIA E DESENVOLVIMENTO SOCIAL,3,FUNDO DA ASSISTENCIA SOCIAL RECURSOS AUXILIOS E CONVENIOS,PRM,8,ASSISTENCIA SOCIAL,244,ASSISTENCIA COMUNITARIA,43,ASSISTENCIA SOCIAL COMUNITARIA,2161,PROGRAMA BOLSA FAMILIA (META 11.13),4.4.90.52,1900,PROGRAMA BOLSA FAMILIA,10350.00,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,1647.40,1647.40,1647.40,0.00,0.00,0.00
2013,6,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,119912,11,SECRETARIA MUNICIPAL DE ASSISTENCIA E DESENVOLVIMENTO SOCIAL,3,FUNDO DA ASSISTENCIA SOCIAL RECURSOS AUXILIOS E CONVENIOS,PRM,8,ASSISTENCIA SOCIAL,244,ASSISTENCIA COMUNITARIA,43,ASSISTENCIA SOCIAL COMUNITARIA,2162,PEAS - PROJETO OASF- ORIENTAÇÃO APOIO SOCIO FAMILIAR(META 11.08),3.3.90.30,1115,OASF-PEAS,4300.00,0.00,5664.95,0.00,0.00,0.00,0.00,0.00,9964.95,9964.95,9964.95,0.00,0.00,0.00
2013,6,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,119912,11,SECRETARIA MUNICIPAL DE ASSISTENCIA E DESENVOLVIMENTO SOCIAL,3,FUNDO DA ASSISTENCIA SOCIAL RECURSOS AUXILIOS E CONVENIOS,PRM,8,ASSISTENCIA SOCIAL,244,ASSISTENCIA COMUNITARIA,43,ASSISTENCIA SOCIAL COMUNITARIA,2162,PEAS - PROJETO OASF- ORIENTAÇÃO APOIO SOCIO FAMILIAR(META 11.08),3.3.90.36,1115,OASF-PEAS,0.00,0.00,0.00,3891.00,0.00,0.00,0.00,0.00,3891.00,3891.00,3891.00,0.00,0.00,0.00
2013,6,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,119912,11,SECRETARIA MUNICIPAL DE ASSISTENCIA E DESENVOLVIMENTO SOCIAL,3,FUNDO DA ASSISTENCIA SOCIAL RECURSOS AUXILIOS E CONVENIOS,PRM,8,ASSISTENCIA SOCIAL,244,ASSISTENCIA COMUNITARIA,43,ASSISTENCIA SOCIAL COMUNITARIA,2162,PEAS - PROJETO OASF- ORIENTAÇÃO APOIO SOCIO FAMILIAR(META 11.08),3.3.90.39,1115,OASF-PEAS,3000.00,0.00,172.00,0.00,0.00,3000.00,0.00,0.00,172.00,172.00,172.00,0.00,0.00,0.00
2013,6,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,119912,11,SECRETARIA MUNICIPAL DE ASSISTENCIA E DESENVOLVIMENTO SOCIAL,3,FUNDO DA ASSISTENCIA SOCIAL RECURSOS AUXILIOS E CONVENIOS,PRM,8,ASSISTENCIA SOCIAL,244,ASSISTENCIA COMUNITARIA,43,ASSISTENCIA SOCIAL COMUNITARIA,2162,PEAS - PROJETO OASF- ORIENTAÇÃO APOIO SOCIO FAMILIAR(META 11.08),4.4.90.52,1115,OASF-PEAS,12000.00,0.00,0.00,0.00,0.00,2390.40,0.00,0.00,9033.00,9033.00,9033.00,0.00,0.00,0.00
